"id","name","care_focus","median_wage","geo_level"
"laundry","Laundry","daily_living","24180","state44"
"laundry","Laundry","daily_living","40000","state15"
"laundry","Laundry","daily_living","40000","state02"
"laundry","Laundry","daily_living","12000","state11"
"laundry","Laundry","daily_living","40000","state46"
"laundry","Laundry","daily_living","37000","state10"
"lawn-and-garden","Lawn and Garden","daily_living","25000","state55"
"lawn-and-garden","Lawn and Garden","daily_living","26000","state48"
"lawn-and-garden","Lawn and Garden","daily_living","38780","state36"
"lawn-and-garden","Lawn and Garden","daily_living","35000","state12"
"lawn-and-garden","Lawn and Garden","daily_living","32000","state06"
"lawn-and-garden","Lawn and Garden","daily_living","50000","state39"
"lawn-and-garden","Lawn and Garden","daily_living","27040","state01"
"lawn-and-garden","Lawn and Garden","daily_living","36568","state47"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state27"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state42"
"lawn-and-garden","Lawn and Garden","daily_living","33000","state20"
"lawn-and-garden","Lawn and Garden","daily_living","24000","state37"
"lawn-and-garden","Lawn and Garden","daily_living","34000","state35"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state49"
"lawn-and-garden","Lawn and Garden","daily_living","32400","state21"
"lawn-and-garden","Lawn and Garden","daily_living","32000","state53"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state13"
"lawn-and-garden","Lawn and Garden","daily_living","26000","state45"
"lawn-and-garden","Lawn and Garden","daily_living","30002","state08"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state04"
"lawn-and-garden","Lawn and Garden","daily_living","35000","state26"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state18"
"lawn-and-garden","Lawn and Garden","daily_living","27002","state40"
"lawn-and-garden","Lawn and Garden","daily_living","41768","state19"
"lawn-and-garden","Lawn and Garden","daily_living","38000","state32"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state41"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state34"
"lawn-and-garden","Lawn and Garden","daily_living","50000","state25"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state50"
"lawn-and-garden","Lawn and Garden","daily_living","31200","state17"
"lawn-and-garden","Lawn and Garden","daily_living","27900","state22"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state54"
"lawn-and-garden","Lawn and Garden","daily_living","35000","state31"
"lawn-and-garden","Lawn and Garden","daily_living","41000","state46"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state05"
"lawn-and-garden","Lawn and Garden","daily_living","25600","state28"
"lawn-and-garden","Lawn and Garden","daily_living","34800","state33"
"lawn-and-garden","Lawn and Garden","daily_living","32000","state24"
"lawn-and-garden","Lawn and Garden","daily_living","28000","state09"
"lawn-and-garden","Lawn and Garden","daily_living","27000","state30"
"lawn-and-garden","Lawn and Garden","daily_living","27000","state16"
"lawn-and-garden","Lawn and Garden","daily_living","37000","state51"
"lawn-and-garden","Lawn and Garden","daily_living","33500","state29"
"lawn-and-garden","Lawn and Garden","daily_living","30000","state38"
"lawn-and-garden","Lawn and Garden","daily_living","35000","state44"
"lawn-and-garden","Lawn and Garden","daily_living","42000","state23"
"lawn-and-garden","Lawn and Garden","daily_living","33000","state56"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","27000","state48"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","38000","state21"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","state37"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","28000","state54"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","29000","state16"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","state01"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","33280","state45"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","32000","state05"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","32168","state42"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","state27"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","35000","state34"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","36000","state51"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","38000","state06"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","32000","state36"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","28000","state12"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","50000","state47"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","40000","state55"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","26000","state13"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","34863","state18"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","35000","state41"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","25000","state39"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","25000","state22"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","state19"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","26020","state44"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","39000","state49"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","30000","state26"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","42000","state09"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","38000","state15"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","23000","state53"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","22000","state23"
"looking-after-adults-as-a-primary-activity","Looking after adults (as a primary activity)","health","26917","state28"
