"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state18","gender-race","male-native","informal","none","active",2020865.61222769,2590.85334900986
"state18","gender-race","male-other","formal","daily_living","active",12881400,983366.16
"state18","gender-race","male-other","formal","developmental","active",6754914.25714286,472111.21
"state18","gender-race","male-other","formal","health","active",5942533.37142857,34388.19
"state18","gender-race","male-other","formal","none","active",5268575.65714286,44946.61
"state18","gender-race","male-other","informal","daily_living","active",2269686.80974889,26618.6985775984
"state18","gender-race","male-other","informal","developmental","active",3091068.61047179,228710.548267421
"state18","gender-race","male-other","informal","developmental","passive_child",282060.80446397,253653.554318732
"state18","gender-race","male-other","informal","health","active",5351836.41680145,1135041.95879559
"state18","gender-race","male-other","informal","health","passive_elder",2563716.72445994,184844.958514709
"state18","gender-race","male-white","formal","daily_living","active",17295115.7142857,1345068.28
"state18","gender-race","male-white","formal","developmental","active",18846167.0571429,1889882.39
"state18","gender-race","male-white","formal","health","active",29349588.2571429,1889882.39
"state18","gender-race","male-white","formal","none","active",385635179.057143,2024738.61
"state18","gender-race","male-white","informal","daily_living","active",376521661.990475,2133113.27597308
"state18","gender-race","male-white","informal","developmental","active",48062310.6065449,1995848.60348922
"state18","gender-race","male-white","informal","developmental","passive_child",164592851.217063,1995848.60348922
"state18","gender-race","male-white","informal","health","active",34699510.5294699,1420376.60026006
"state18","gender-race","male-white","informal","health","passive_elder",30701653.7263482,1420376.60026006
"state18","gender-race","male-white","informal","none","active",2085250348.9179,2133113.27597308
"state18","race-parenthood","asian-non-parent","formal","none","active",6643779.42857143,29889.09
"state18","race-parenthood","asian-non-parent","informal","daily_living","active",16383311.7229675,82863.8774014794
"state18","race-parenthood","asian-non-parent","informal","none","active",79390177.0177564,82863.8774014794
"state18","race-parenthood","asian-parent","formal","none","active",10930330.8,54772.74
"state18","race-parenthood","asian-parent","informal","daily_living","active",6505806.58573433,25780.8682991512
"state18","race-parenthood","asian-parent","informal","developmental","active",2646227.82575009,25780.8682991512
"state18","race-parenthood","asian-parent","informal","developmental","passive_child",6483671.61835825,38658.1960285792
"state18","race-parenthood","asian-parent","informal","none","active",31198255.6567029,38658.1960285792
"state18","race-parenthood","black-non-parent","formal","none","active",37380197.6571429,279008.01
"state18","race-parenthood","black-non-parent","informal","daily_living","active",52375933.9340828,303299.175632084
"state18","race-parenthood","black-non-parent","informal","developmental","active",752574.227190435,303299.175632084
"state18","race-parenthood","black-non-parent","informal","developmental","passive_child",4303856.29876392,303299.175632084
"state18","race-parenthood","black-non-parent","informal","health","active",3875675.210075,141522.064093044
"state18","race-parenthood","black-non-parent","informal","health","passive_elder",2981456.57267569,141522.064093044
"state18","race-parenthood","black-non-parent","informal","none","active",312924188.292338,303299.175632084
"state18","race-parenthood","black-parent","formal","none","active",21254623.7142857,115568.63
"state18","race-parenthood","black-parent","informal","daily_living","active",25832203.3572959,139853.124350342
"state18","race-parenthood","black-parent","informal","developmental","active",7144198.74884859,69123.8430648729
"state18","race-parenthood","black-parent","informal","developmental","passive_child",33695242.8401483,139853.124350342
"state18","race-parenthood","black-parent","informal","none","active",127579091.415548,139853.124350342
"state18","race-parenthood","hispan-non-parent","formal","daily_living","active",5435044.11428571,156784.67
"state18","race-parenthood","hispan-non-parent","formal","none","active",37032233.4,252021.2
"state18","race-parenthood","hispan-non-parent","informal","daily_living","active",55693898.3471533,213588.549600161
"state18","race-parenthood","hispan-non-parent","informal","health","active",686311.990887874,97199.6677652942
"state18","race-parenthood","hispan-non-parent","informal","none","active",203975857.891051,213588.549600161
"state18","race-parenthood","hispan-parent","formal","health","active",3787747.2,73723.15
"state18","race-parenthood","hispan-parent","formal","none","active",19800022.0285714,127097.93
"state18","race-parenthood","hispan-parent","informal","daily_living","active",48483816.9778299,227674.11346599
"state18","race-parenthood","hispan-parent","informal","developmental","active",15137677.0470954,227674.11346599
"state18","race-parenthood","hispan-parent","informal","developmental","passive_child",89620909.2545186,227674.11346599
"state18","race-parenthood","hispan-parent","informal","none","active",212796168.190373,227674.11346599
"state18","race-parenthood","multi-non-parent","formal","none","active",5274867.42857143,52609.36
"state18","race-parenthood","multi-non-parent","informal","daily_living","active",3428930.8317212,25074.0033532685
"state18","race-parenthood","multi-non-parent","informal","none","active",28902639.8373074,25074.0033532685
"state18","race-parenthood","multi-parent","formal","none","active",4454736.17142857,22804.33
"state18","race-parenthood","multi-parent","informal","daily_living","active",10246728.6211104,44264.411754526
"state18","race-parenthood","multi-parent","informal","developmental","active",4353155.36283708,44264.411754526
"state18","race-parenthood","multi-parent","informal","developmental","passive_child",7724514.34527016,44264.411754526
"state18","race-parenthood","multi-parent","informal","none","active",31112320.9084818,44264.411754526
"state18","race-parenthood","native-parent","informal","daily_living","active",1165884.00705444,2590.85334900986
"state18","race-parenthood","native-parent","informal","developmental","passive_child",1321335.20799503,2590.85334900986
"state18","race-parenthood","native-parent","informal","none","active",2020865.61222769,2590.85334900986
"state18","race-parenthood","other-non-parent","formal","daily_living","active",12781679.1428571,518462.31
"state18","race-parenthood","other-non-parent","formal","developmental","active",9718339.2,576294.35
"state18","race-parenthood","other-non-parent","formal","health","active",8489385.68571429,245487.23
"state18","race-parenthood","other-non-parent","formal","none","active",4615117.28571429,61719.32
"state18","race-parenthood","other-non-parent","informal","developmental","active",1038219.10908781,162342.966681948
