"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","population"
1997,"Prime Age","Black","NILF","Below Poverty","male","without_children",344672.86
1997,"Prime Age","Black","Unemployed","100-124 Percent of Poverty","female","with_children",21032.64
1997,"Prime Age","Black","Unemployed","100-124 Percent of Poverty","female","without_children",9595.7
1997,"Prime Age","Black","Unemployed","100-124 Percent of Poverty","male","with_children",4068.11
1997,"Prime Age","Black","Unemployed","100-124 Percent of Poverty","male","without_children",41647.34
1997,"Prime Age","Black","Unemployed","125-149 Percent of Poverty","female","with_children",27558.37
1997,"Prime Age","Black","Unemployed","125-149 Percent of Poverty","male","with_children",5144.82
1997,"Prime Age","Black","Unemployed","125-149 Percent of Poverty","male","without_children",13444.44
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","female","other",5598.9
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","female","with_children",95303.93
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","female","without_children",47301.99
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","male","other",10875.32
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","male","with_children",64231.24
1997,"Prime Age","Black","Unemployed","150+ Percent of Poverty","male","without_children",209063.16
1997,"Prime Age","Black","Unemployed","Below Poverty","female","other",4416.16
1997,"Prime Age","Black","Unemployed","Below Poverty","female","with_children",217071.82
1997,"Prime Age","Black","Unemployed","Below Poverty","female","without_children",40792.34
1997,"Prime Age","Black","Unemployed","Below Poverty","male","with_children",34999.2
1997,"Prime Age","Black","Unemployed","Below Poverty","male","without_children",86705.04
1997,"Prime Age","Hispanic","Armed Forces","100-124 Percent of Poverty","male","with_children",2098.66
1997,"Prime Age","Hispanic","Armed Forces","100-124 Percent of Poverty","male","without_children",1865.41
1997,"Prime Age","Hispanic","Armed Forces","125-149 Percent of Poverty","male","with_children",2338.11
1997,"Prime Age","Hispanic","Armed Forces","125-149 Percent of Poverty","male","without_children",1349.11
1997,"Prime Age","Hispanic","Armed Forces","150+ Percent of Poverty","female","with_children",1538.09
1997,"Prime Age","Hispanic","Armed Forces","150+ Percent of Poverty","male","with_children",32592.44
1997,"Prime Age","Hispanic","Armed Forces","150+ Percent of Poverty","male","without_children",5575.59
1997,"Prime Age","Hispanic","Armed Forces","Below Poverty","male","with_children",1999.88
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","female","other",7764.63
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","female","with_children",158356.57
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","female","without_children",57966.68
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","male","other",7009.84
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","male","with_children",251658.4
1997,"Prime Age","Hispanic","Employed","100-124 Percent of Poverty","male","without_children",119356.59
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","female","other",12284.18
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","female","with_children",176847.44
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","female","without_children",37880.16
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","male","other",18027.77
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","male","with_children",222594.49
1997,"Prime Age","Hispanic","Employed","125-149 Percent of Poverty","male","without_children",151003.18
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","female","other",209839.63
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","female","with_children",1523741.11
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","female","without_children",914553.45
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","male","other",194152.19
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","male","with_children",1814448.91
1997,"Prime Age","Hispanic","Employed","150+ Percent of Poverty","male","without_children",1777424.42
1997,"Prime Age","Hispanic","Employed","Below Poverty","female","other",21742.05
1997,"Prime Age","Hispanic","Employed","Below Poverty","female","with_children",411439.95
1997,"Prime Age","Hispanic","Employed","Below Poverty","female","without_children",63389.14
1997,"Prime Age","Hispanic","Employed","Below Poverty","male","other",14800.26
1997,"Prime Age","Hispanic","Employed","Below Poverty","male","with_children",530190.05
1997,"Prime Age","Hispanic","Employed","Below Poverty","male","without_children",270247.06
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","female","other",9087.23
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","female","with_children",148584.58
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","female","without_children",29822.33
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","male","other",1266.19
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","male","with_children",26557.22
1997,"Prime Age","Hispanic","NILF","100-124 Percent of Poverty","male","without_children",40311.87
1997,"Prime Age","Hispanic","NILF","125-149 Percent of Poverty","female","other",8712.98
1997,"Prime Age","Hispanic","NILF","125-149 Percent of Poverty","female","with_children",148413.57
1997,"Prime Age","Hispanic","NILF","125-149 Percent of Poverty","female","without_children",42663.14
1997,"Prime Age","Hispanic","NILF","125-149 Percent of Poverty","male","with_children",17022.89
1997,"Prime Age","Hispanic","NILF","125-149 Percent of Poverty","male","without_children",47647.54
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","female","other",89182.18
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","female","with_children",536970.27
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","female","without_children",158394.12
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","male","other",18828.99
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","male","with_children",64136.25
1997,"Prime Age","Hispanic","NILF","150+ Percent of Poverty","male","without_children",114610.51
1997,"Prime Age","Hispanic","NILF","Below Poverty","female","other",27348.32
1997,"Prime Age","Hispanic","NILF","Below Poverty","female","with_children",756450.08
1997,"Prime Age","Hispanic","NILF","Below Poverty","female","without_children",132245.96
1997,"Prime Age","Hispanic","NILF","Below Poverty","male","other",5390.54
1997,"Prime Age","Hispanic","NILF","Below Poverty","male","with_children",91267.39
1997,"Prime Age","Hispanic","NILF","Below Poverty","male","without_children",113381.11
1997,"Prime Age","Hispanic","Unemployed","100-124 Percent of Poverty","female","other",944.77
1997,"Prime Age","Hispanic","Unemployed","100-124 Percent of Poverty","female","with_children",20105.52
1997,"Prime Age","Hispanic","Unemployed","100-124 Percent of Poverty","female","without_children",4350.04
1997,"Prime Age","Hispanic","Unemployed","100-124 Percent of Poverty","male","with_children",12812.46
1997,"Prime Age","Hispanic","Unemployed","100-124 Percent of Poverty","male","without_children",22136.09
1997,"Prime Age","Hispanic","Unemployed","125-149 Percent of Poverty","female","other",486.46
1997,"Prime Age","Hispanic","Unemployed","125-149 Percent of Poverty","female","with_children",18024.19
1997,"Prime Age","Hispanic","Unemployed","125-149 Percent of Poverty","female","without_children",2466.95
1997,"Prime Age","Hispanic","Unemployed","125-149 Percent of Poverty","male","with_children",11425.44
1997,"Prime Age","Hispanic","Unemployed","125-149 Percent of Poverty","male","without_children",9685.27
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","female","other",9506.2
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","female","with_children",66236.85
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","female","without_children",30099.67
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","male","other",23629.13
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","male","with_children",72896.48
1997,"Prime Age","Hispanic","Unemployed","150+ Percent of Poverty","male","without_children",125631.39
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","female","other",3314.58
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","female","with_children",108399.97
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","female","without_children",18737.26
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","male","other",4443.29
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","male","with_children",78394.39
1997,"Prime Age","Hispanic","Unemployed","Below Poverty","male","without_children",54346.12
1997,"Prime Age","White","Armed Forces","100-124 Percent of Poverty","male","with_children",19144.07
1997,"Prime Age","White","Armed Forces","125-149 Percent of Poverty","male","with_children",11963.33
1997,"Prime Age","White","Armed Forces","125-149 Percent of Poverty","male","without_children",1316
1997,"Prime Age","White","Armed Forces","150+ Percent of Poverty","female","with_children",19490.54
1997,"Prime Age","White","Armed Forces","150+ Percent of Poverty","female","without_children",13290.69
1997,"Prime Age","White","Armed Forces","150+ Percent of Poverty","male","other",5374.73
1997,"Prime Age","White","Armed Forces","150+ Percent of Poverty","male","with_children",301372.09
1997,"Prime Age","White","Armed Forces","150+ Percent of Poverty","male","without_children",116275.81
1997,"Prime Age","White","Armed Forces","Below Poverty","female","with_children",1068.8
1997,"Prime Age","White","Armed Forces","Below Poverty","male","with_children",22444.6
1997,"Prime Age","White","Armed Forces","Below Poverty","male","without_children",6040.87
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","female","other",15991.15
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","female","with_children",461612.56
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","female","without_children",228671.45
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","male","other",9835.52
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","male","with_children",413455.83
1997,"Prime Age","White","Employed","100-124 Percent of Poverty","male","without_children",213024.23
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","female","other",29111.83
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","female","with_children",519251.71
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","female","without_children",263727.52
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","male","other",16431.4
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","male","with_children",588055.3
1997,"Prime Age","White","Employed","125-149 Percent of Poverty","male","without_children",358661.75
1997,"Prime Age","White","Employed","150+ Percent of Poverty","female","other",2466235.69
1997,"Prime Age","White","Employed","150+ Percent of Poverty","female","with_children",15233427.95
1997,"Prime Age","White","Employed","150+ Percent of Poverty","female","without_children",12057267.59
1997,"Prime Age","White","Employed","150+ Percent of Poverty","male","other",1980035.49
1997,"Prime Age","White","Employed","150+ Percent of Poverty","male","with_children",17166410.7
1997,"Prime Age","White","Employed","150+ Percent of Poverty","male","without_children",15635939.01
1997,"Prime Age","White","Employed","Below Poverty","female","other",47989.39
1997,"Prime Age","White","Employed","Below Poverty","female","with_children",859619.15
1997,"Prime Age","White","Employed","Below Poverty","female","without_children",409896.37
1997,"Prime Age","White","Employed","Below Poverty","male","other",22082.17
1997,"Prime Age","White","Employed","Below Poverty","male","with_children",575694.16
1997,"Prime Age","White","Employed","Below Poverty","male","without_children",543602.48
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","female","other",6439.92
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","female","with_children",296314.49
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","female","without_children",136658.54
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","male","other",3214.56
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","male","with_children",78153.17
1997,"Prime Age","White","NILF","100-124 Percent of Poverty","male","without_children",161640.76
1997,"Prime Age","White","NILF","125-149 Percent of Poverty","female","other",20670.01
1997,"Prime Age","White","NILF","125-149 Percent of Poverty","female","with_children",309160.62
1997,"Prime Age","White","NILF","125-149 Percent of Poverty","female","without_children",142891.27
