"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2009,"Under Twenty-Five","Asian/Pacific Island","Employed",NA,"female","without_children","care","informal","developmental","passive_child",44088.2478072323,0
2009,"Under Twenty-Five","Asian/Pacific Island","Employed",NA,"male","without_children","care","informal","daily_living","active",56963.555233897,6136235.47607994
2009,"Under Twenty-Five","Asian/Pacific Island","Employed",NA,"male","without_children","care","informal","developmental","passive_child",56963.555233897,955996.751221534
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"female","with_children","care","informal","daily_living","active",1406.41792282904,105481.344212178
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"female","with_children","care","informal","developmental","passive_child",1406.41792282904,970428.366752038
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"female","with_children","care","informal","developmental","active",1406.41792282904,98449.2545980329
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"female","without_children","care","informal","daily_living","active",13311.7211501419,2985995.24503807
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"female","without_children","care","informal","developmental","passive_child",13311.7211501419,0
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"male","without_children","care","informal","daily_living","active",14448.5070692521,5358828.09041119
2009,"Under Twenty-Five","Asian/Pacific Island","NILF",NA,"male","without_children","care","informal","developmental","passive_child",16241.4234157578,0
2009,"Under Twenty-Five","Asian/Pacific Island","Unemployed",NA,"female","without_children","care","informal","daily_living","active",2499.57144212493,387433.573529364
2009,"Under Twenty-Five","Asian/Pacific Island","Unemployed",NA,"female","without_children","care","informal","developmental","passive_child",2499.57144212493,0
2009,"Under Twenty-Five","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","daily_living","active",19838.0828061748,1232283.55332472
2009,"Under Twenty-Five","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","developmental","passive_child",37450.0922095611,1825000.08568303
2009,"Under Twenty-Five","Asian/Pacific Island","Unemployed",NA,"male","without_children","care","informal","developmental","active",2860.50170169753,174490.60380355
2009,"Under Twenty-Five","Black","Employed",NA,"female","with_children","care","informal","daily_living","active",35954.9129306915,5653398.97618596
2009,"Under Twenty-Five","Black","Employed",NA,"female","with_children","care","informal","developmental","passive_child",35954.9129306915,15778457.2265316
2009,"Under Twenty-Five","Black","Employed",NA,"female","with_children","care","informal","developmental","active",30041.9544617008,2904059.42856163
2009,"Under Twenty-Five","Black","Employed",NA,"female","with_children","care","informal","health","active",9408.0827917863,1128969.93501436
2009,"Under Twenty-Five","Black","Employed",NA,"female","without_children","care","informal","daily_living","active",192811.553579775,26571947.2829656
2009,"Under Twenty-Five","Black","Employed",NA,"female","without_children","care","informal","developmental","passive_child",205070.591353715,8501561.68858958
2009,"Under Twenty-Five","Black","Employed",NA,"female","without_children","care","informal","developmental","active",17165.3032384471,678330.84218629
2009,"Under Twenty-Five","Black","Employed",NA,"female","without_children","care","informal","health","active",10867.5545962219,661021.816202022
2009,"Under Twenty-Five","Black","Employed",NA,"male","with_children","care","informal","daily_living","active",22730.3048816795,5770397.24923275
2009,"Under Twenty-Five","Black","Employed",NA,"male","with_children","care","informal","developmental","passive_child",22730.3048816795,5574642.0329354
2009,"Under Twenty-Five","Black","Employed",NA,"male","with_children","care","informal","developmental","active",1522.0802757063,121766.422056504
2009,"Under Twenty-Five","Black","Employed",NA,"male","with_children","care","informal","health","active",17843.7718183989,89218.8590919945
2009,"Under Twenty-Five","Black","Employed",NA,"male","without_children","care","informal","daily_living","active",95416.0248641046,9939024.52998077
2009,"Under Twenty-Five","Black","Employed",NA,"male","without_children","care","informal","developmental","passive_child",95416.0248641046,2189877.3779182
2009,"Under Twenty-Five","Black","Employed",NA,"male","without_children","care","informal","developmental","active",3669.02109951671,25683.147696617
2009,"Under Twenty-Five","Black","Employed",NA,"male","without_children","care","informal","health","active",14480.6034612444,44961.8338785748
2009,"Under Twenty-Five","Black","NILF",NA,"female","with_children","care","informal","daily_living","active",30975.699902091,6180037.82528534
2009,"Under Twenty-Five","Black","NILF",NA,"female","with_children","care","informal","developmental","passive_child",30975.699902091,19810380.4720702
2009,"Under Twenty-Five","Black","NILF",NA,"female","with_children","care","informal","developmental","active",25834.8611527885,2098324.61088648
2009,"Under Twenty-Five","Black","NILF",NA,"female","without_children","care","informal","daily_living","active",33834.3326318334,3192325.65702759
2009,"Under Twenty-Five","Black","NILF",NA,"female","without_children","care","informal","developmental","passive_child",33834.3326318334,486013.575357699
2009,"Under Twenty-Five","Black","NILF",NA,"female","without_children","care","informal","developmental","active",14462.5333725655,836301.657816477
2009,"Under Twenty-Five","Black","NILF",NA,"male","without_children","care","informal","daily_living","active",45578.1634477512,3524506.87646781
2009,"Under Twenty-Five","Black","NILF",NA,"male","without_children","care","informal","developmental","passive_child",46857.0968353677,5824711.11092895
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","with_children","care","informal","daily_living","active",13331.9101424822,3177180.63157318
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","with_children","care","informal","developmental","passive_child",13331.9101424822,5307094.83378777
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","with_children","care","informal","developmental","active",8829.84741741589,541656.350387373
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","without_children","care","informal","daily_living","active",50820.1984695436,9983183.26715846
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","without_children","care","informal","developmental","passive_child",50820.1984695436,4168952.49623407
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","without_children","care","informal","developmental","active",11892.6330123786,535168.485557038
2009,"Under Twenty-Five","Black","Unemployed",NA,"female","without_children","care","informal","health","active",6951.48971698082,1042723.45754712
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","with_children","care","informal","daily_living","active",6423.77796077041,398274.233567765
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","with_children","care","informal","developmental","passive_child",6423.77796077041,3738638.77316838
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","with_children","care","informal","developmental","active",6423.77796077041,880057.580625546
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","without_children","care","informal","daily_living","active",137418.63088862,17002743.0043003
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","without_children","care","informal","developmental","passive_child",137418.63088862,8250056.70254538
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","without_children","care","informal","developmental","active",20898.2300697797,705589.53507343
2009,"Under Twenty-Five","Black","Unemployed",NA,"male","without_children","care","informal","health","active",8476.63247687233,1381691.09373019
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","with_children","care","informal","daily_living","active",43229.7362070855,6963656.09095313
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","with_children","care","informal","developmental","passive_child",43229.7362070855,19818168.7395809
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","with_children","care","informal","developmental","active",34370.4737594657,3277984.97451526
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","with_children","care","informal","health","active",8993.13390644109,491281.136551778
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","without_children","care","informal","daily_living","active",277343.115015241,52458038.4996008
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","without_children","care","informal","developmental","passive_child",282367.049211916,8935017.67625707
2009,"Under Twenty-Five","Hispanic","Employed",NA,"female","without_children","care","informal","developmental","active",40555.8502171841,2505247.72835227
2009,"Under Twenty-Five","Hispanic","Employed",NA,"male","with_children","care","informal","daily_living","active",30994.7383125858,6520196.22008741
